exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,N,ORIG,OMP
experimento,5,vectoradd,8388608,GUIDED,64,1,OMP,1,8388608,41378237,39374754
experimento,6,vectoradd,8388608,GUIDED,64,1,OMP,1,8388608,40125295,37693851
experimento,7,vectoradd,8388608,GUIDED,64,1,OMP,1,8388608,40192801,37597752
experimento,8,vectoradd,8388608,GUIDED,64,1,OMP,1,8388608,40339074,38205546
experimento,9,vectoradd,8388608,GUIDED,64,1,OMP,1,8388608,41469860,39025208
experimento,10,vectoradd,8388608,GUIDED,64,1,OMP,1,8388608,40311939,38591852
experimento,1,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,41253061,39382369
experimento,2,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,41437707,39117623
experimento,3,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,42125647,39555262
experimento,4,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,40101796,37550003
experimento,5,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,40997501,39205350
experimento,6,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,42268108,38622713
experimento,7,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,40876240,39055363
experimento,8,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,40983295,38965338
experimento,9,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,41162300,38954118
experimento,10,vectoradd,8388608,GUIDED,128,1,OMP,1,8388608,41161481,39473613
experimento,1,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,40309647,38665630
experimento,2,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,39771056,40208429
experimento,3,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,40897911,38878343
experimento,4,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,41090882,39270582
experimento,5,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,40169065,37621984
experimento,6,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,41330572,39209681
experimento,7,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,41050328,39288007
experimento,8,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,41242343,39551323
experimento,9,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,41304973,39400306
experimento,10,vectoradd,8388608,GUIDED,256,1,OMP,1,8388608,40771023,38761686
experimento,1,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40795174,628670859
experimento,2,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40865978,637003447
experimento,3,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40776651,620415194
experimento,4,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,41033784,628035721
experimento,5,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,41181681,619925349
experimento,6,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40906309,614423768
experimento,7,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40869653,627808467
experimento,8,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40985515,633105014
experimento,9,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,40081303,618437534
experimento,10,vectoradd,8388608,STATIC,16,2,OMP,2,8388608,41147794,623308796
experimento,1,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,40182077,616186215
experimento,2,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,41220647,619420343
experimento,3,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,40506833,612678332
experimento,4,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,41465278,616647839
experimento,5,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,40989456,622467265
experimento,6,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,42881292,611759858
experimento,7,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,41375219,620611455
experimento,8,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,41053962,626654313
experimento,9,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,41723436,383820418
experimento,10,vectoradd,8388608,STATIC,32,2,OMP,2,8388608,41234094,616719557
experimento,1,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,41349031,619329224
experimento,2,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,44747355,613995955
experimento,3,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,41276386,621783289
experimento,4,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,40463558,247515407
experimento,5,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,41045891,618266225
experimento,6,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,40440940,647171064
experimento,7,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,41320017,613053626
experimento,8,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,41301159,614448085
experimento,9,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,40154923,619152070
experimento,10,vectoradd,8388608,STATIC,64,2,OMP,2,8388608,42727779,620764829
experimento,1,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,39956218,636128536
experimento,2,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,41056002,615183853
experimento,3,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,41158908,616165788
experimento,4,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,42659134,609384402
experimento,5,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,41015593,623219199
experimento,6,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,41797665,619299300
experimento,7,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,41647586,635577749
experimento,8,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,39623192,617231117
experimento,9,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,40244742,610066547
experimento,10,vectoradd,8388608,STATIC,128,2,OMP,2,8388608,41132443,609038359
experimento,1,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,40508981,632020730
experimento,2,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,41938089,621300395
experimento,3,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,41119540,617037045
experimento,4,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,41915750,605231021
experimento,5,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,40288801,621333147
experimento,6,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,41295389,629192648
experimento,7,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,41224635,635137551
experimento,8,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,40812144,503056688
experimento,9,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,41489663,631301844
experimento,10,vectoradd,8388608,STATIC,256,2,OMP,2,8388608,42489374,630693675
experimento,1,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,39952571,48939350
experimento,2,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,41314306,49018067
experimento,3,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,40140708,48866544
experimento,4,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,41091233,49921921
experimento,5,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,40807507,49025361
experimento,6,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,41390762,49273994
experimento,7,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,41006364,49055371
experimento,8,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,41259495,48865169
experimento,9,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,40766714,48954665
experimento,10,vectoradd,8388608,DYNAMIC,16,2,OMP,2,8388608,40663612,48980586
experimento,1,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,41021677,38919586
experimento,2,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,41949788,38654402
experimento,3,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,42067995,38574701
experimento,4,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,41385742,38827669
experimento,5,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,41092797,38613959
experimento,6,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,41371600,38919388
experimento,7,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,39882484,38461107
experimento,8,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,40447344,38196195
experimento,9,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,40912397,38383680
experimento,10,vectoradd,8388608,DYNAMIC,32,2,OMP,2,8388608,40638868,38532058
experimento,1,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41373157,32799100
experimento,2,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41726646,33090967
experimento,3,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41197096,33034124
experimento,4,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,39767129,33343819
experimento,5,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41285499,33180911
experimento,6,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41476352,34062694
experimento,7,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41334266,33081023
experimento,8,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41099898,34529385
experimento,9,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,41246059,33356378
experimento,10,vectoradd,8388608,DYNAMIC,64,2,OMP,2,8388608,40036518,33056187
experimento,1,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,41066415,30475703
experimento,2,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,40548694,30470445
experimento,3,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,41058988,30888009
experimento,4,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,41291964,30451714
experimento,5,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,40249646,30400736
experimento,6,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,41592777,30507807
experimento,7,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,41597967,30417403
experimento,8,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,40853208,30396974
experimento,9,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,40365849,30658573
experimento,10,vectoradd,8388608,DYNAMIC,128,2,OMP,2,8388608,41198305,30423349
experimento,1,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,40132403,30059699
experimento,2,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,40066995,30257172
experimento,3,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,40743669,30251320
experimento,4,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,41707656,29769019
experimento,5,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,41439157,29935475
experimento,6,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,40746456,29778208
experimento,7,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,40173377,29898419
experimento,8,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,41064977,29898900
experimento,9,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,40755059,29743632
experimento,10,vectoradd,8388608,DYNAMIC,256,2,OMP,2,8388608,41383371,30345696
experimento,1,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,41529531,28832957
experimento,2,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,41019553,28824036
experimento,3,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,41423818,28911532
experimento,4,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,40156953,28935719
experimento,5,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,40677701,28954808
experimento,6,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,40695531,28730612
experimento,7,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,41345475,28908874
experimento,8,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,42640300,28828834
experimento,9,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,41619352,29123915
experimento,10,vectoradd,8388608,GUIDED,16,2,OMP,2,8388608,43651337,28886965
experimento,1,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,40944583,28918558
experimento,2,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,41205066,29037326
experimento,3,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,40843016,29038894
experimento,4,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,41151602,28675657
experimento,5,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,41996737,28866175
experimento,6,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,40966538,28863715
experimento,7,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,41331298,28896067
experimento,8,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,39787400,29501917
experimento,9,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,41000320,28998977
experimento,10,vectoradd,8388608,GUIDED,32,2,OMP,2,8388608,41353500,28702344
experimento,1,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,39893169,28898119
experimento,2,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,40587877,29045173
experimento,3,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,40886543,28967047
experimento,4,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,40728054,28695668
experimento,5,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,41267537,28772485
experimento,6,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,41262784,28799316
experimento,7,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,40197949,28544550
experimento,8,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,40955808,28936411
experimento,9,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,41610116,28728143
experimento,10,vectoradd,8388608,GUIDED,64,2,OMP,2,8388608,40601303,28793439
experimento,1,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,40931842,28856660
experimento,2,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,40689595,28939058
experimento,3,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,40794159,29239408
experimento,4,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,40651873,28759290
experimento,5,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,41129035,28751746
experimento,6,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,41533786,29489965
experimento,7,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,40440284,28988550
experimento,8,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,40700317,28823520
experimento,9,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,41102286,28828605
experimento,10,vectoradd,8388608,GUIDED,128,2,OMP,2,8388608,41706318,28961701
experimento,1,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,41279489,28777361
experimento,2,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,41258563,29008954
experimento,3,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,41258791,28761131
experimento,4,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,40924290,28940388
experimento,5,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,41414056,28772966
experimento,6,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,40914805,28728788
experimento,7,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,41225917,28910310
experimento,8,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,42877314,28735294
experimento,9,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,41417364,29369788
experimento,10,vectoradd,8388608,GUIDED,256,2,OMP,2,8388608,39807118,28873741
experimento,1,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,41383053,368553018
experimento,2,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,39947740,366342657
experimento,3,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,42593843,362493789
experimento,4,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,40883224,369700765
experimento,5,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,42217494,360995738
experimento,6,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,40206976,367163693
experimento,7,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,40163840,366583209
experimento,8,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,43459652,371025628
experimento,9,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,40659001,358706255
experimento,10,vectoradd,8388608,STATIC,16,4,OMP,4,8388608,40759779,370065170
experimento,1,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,40245155,371302353
experimento,2,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41184602,367655587
experimento,3,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41367598,367451024
experimento,4,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,40211968,360574349
experimento,5,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,40282524,371435171
experimento,6,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41437575,360867717
experimento,7,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41196210,370093184
experimento,8,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41571092,361632350
experimento,9,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41165983,374012675
experimento,10,vectoradd,8388608,STATIC,32,4,OMP,4,8388608,41230334,362871254
experimento,1,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,40807204,370273596
experimento,2,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,41278210,360254865
experimento,3,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,41134574,370905795
experimento,4,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,40894132,370457426
experimento,5,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,40598746,368002401
experimento,6,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,41138699,370100268
experimento,7,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,41187449,358343067
experimento,8,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,41192197,368896177
experimento,9,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,40797675,367389535
experimento,10,vectoradd,8388608,STATIC,64,4,OMP,4,8388608,40564946,360166121
experimento,1,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,40118702,366385675
experimento,2,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,40793973,370670926
experimento,3,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,42388357,367386663
experimento,4,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,40543631,369950774
experimento,5,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,41318818,361761785
experimento,6,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,41458697,369732199
experimento,7,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,39759054,372072973
experimento,8,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,41597599,362156897
experimento,9,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,41286319,370418250
experimento,10,vectoradd,8388608,STATIC,128,4,OMP,4,8388608,40227911,375341327
experimento,1,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,40339604,381466563
experimento,2,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,44816319,359324858
experimento,3,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,41078598,372670249
experimento,4,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,40098557,360514725
experimento,5,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,41158911,368952305
experimento,6,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,40125211,371409243
experimento,7,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,41182881,370279953
experimento,8,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,41247137,370281523
experimento,9,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,40420141,370483894
experimento,10,vectoradd,8388608,STATIC,256,4,OMP,4,8388608,41093042,370348137
experimento,1,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40675123,41875604
experimento,2,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,41145758,41857478
experimento,3,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40090172,41864746
experimento,4,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40671891,42987126
experimento,5,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40245576,42541864
experimento,6,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40090258,41755886
experimento,7,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40150656,42330703
experimento,8,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40970432,41979718
experimento,9,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,41333828,42101576
experimento,10,vectoradd,8388608,DYNAMIC,16,4,OMP,4,8388608,40015364,41612787
experimento,1,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,41332175,38293813
