exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,N,ORIG,OMP
experimento,2,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,40444241,35977289
experimento,3,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,41063892,36042162
experimento,4,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,41422654,36196936
experimento,5,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,40782894,35959806
experimento,6,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,40073421,38553998
experimento,7,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,41349752,39915848
experimento,8,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,42694882,40750949
experimento,9,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,41255815,36048642
experimento,10,vectoradd,8388608,DYNAMIC,32,4,OMP,4,8388608,40231725,37275073
experimento,1,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,41142635,33488878
experimento,2,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,44445445,33746667
experimento,3,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,40759538,34062168
experimento,4,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,40524602,34328094
experimento,5,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,40901058,33192410
experimento,6,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,41234788,33454104
experimento,7,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,41090056,33449776
experimento,8,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,40182875,34713773
experimento,9,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,40780254,34135511
experimento,10,vectoradd,8388608,DYNAMIC,64,4,OMP,4,8388608,40507888,33421658
experimento,1,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,41198913,32437302
experimento,2,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,40596268,30515782
experimento,3,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,41081464,30749272
experimento,4,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,40473750,32349521
experimento,5,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,40262702,32465825
experimento,6,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,41205275,32487111
experimento,7,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,40977893,32470512
experimento,8,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,41102201,32550119
experimento,9,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,41293649,32553155
experimento,10,vectoradd,8388608,DYNAMIC,128,4,OMP,4,8388608,41432487,33248295
experimento,1,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,41560678,32074002
experimento,2,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,41917920,37307465
experimento,3,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,41405745,32969952
experimento,4,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,41251161,33045671
experimento,5,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,41546580,32384646
experimento,6,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,40099754,41184519
experimento,7,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,45507441,30847536
experimento,8,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,40995450,31982774
experimento,9,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,40830749,31988159
experimento,10,vectoradd,8388608,DYNAMIC,256,4,OMP,4,8388608,40670634,32029771
experimento,1,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,41158097,31439927
experimento,2,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,40619264,30565234
experimento,3,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,39932827,31567318
experimento,4,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,43641171,29340324
experimento,5,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,41221544,31736290
experimento,6,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,40967550,37400189
experimento,7,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,43695676,31705540
experimento,8,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,39752183,33123090
experimento,9,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,41262384,31762013
experimento,10,vectoradd,8388608,GUIDED,16,4,OMP,4,8388608,39971936,31636309
experimento,1,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,40524725,32625193
experimento,2,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,40600897,34761144
experimento,3,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,40970780,32522581
experimento,4,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,41280762,31283552
experimento,5,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,41185319,31830237
experimento,6,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,40090079,31423379
experimento,7,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,41764138,31852973
experimento,8,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,40983872,31467809
experimento,9,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,40547957,34909303
experimento,10,vectoradd,8388608,GUIDED,32,4,OMP,4,8388608,41435489,31309336
experimento,1,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41044242,37425851
experimento,2,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,40721036,31354158
experimento,3,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41176283,29997840
experimento,4,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41032958,31401002
experimento,5,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41189240,31369059
experimento,6,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41205089,32719963
experimento,7,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41167669,31352121
experimento,8,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,41334146,33581140
experimento,9,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,40903729,31420361
experimento,10,vectoradd,8388608,GUIDED,64,4,OMP,4,8388608,40644224,32176321
experimento,1,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,40708280,35013776
experimento,2,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,39699305,31770063
experimento,3,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,40890447,31943527
experimento,4,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,40019346,31782191
experimento,5,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,40029123,31648554
experimento,6,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,42131935,35803288
experimento,7,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,40509150,33267180
experimento,8,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,41038851,31387575
experimento,9,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,41232208,30944620
experimento,10,vectoradd,8388608,GUIDED,128,4,OMP,4,8388608,41138441,31728101
experimento,1,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,41390881,31468582
experimento,2,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,41040161,31307868
experimento,3,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,40618526,30637575
experimento,4,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,41097704,31819160
experimento,5,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,41202565,31531688
experimento,6,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,40790552,31348834
experimento,7,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,41463943,31354516
experimento,8,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,40859664,31321172
experimento,9,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,43116180,31337242
experimento,10,vectoradd,8388608,GUIDED,256,4,OMP,4,8388608,40271525,31381653
experimento,1,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,42236506,367931050
experimento,2,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40782975,354294853
experimento,3,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40586318,366676319
experimento,4,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40353212,358085920
experimento,5,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40819379,368050426
experimento,6,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40103640,365549681
experimento,7,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,41305658,360333094
experimento,8,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40638075,372515851
experimento,9,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,41404224,366395216
experimento,10,vectoradd,8388608,STATIC,16,8,OMP,8,8388608,40658408,359206557
experimento,1,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,39870484,368821078
experimento,2,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,40284510,370007514
experimento,3,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,41232096,374003193
experimento,4,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,41048453,364963218
experimento,5,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,40352843,374900106
experimento,6,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,39969310,359593721
experimento,7,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,41287120,359825704
experimento,8,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,40986215,360137046
experimento,9,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,40271164,358411640
experimento,10,vectoradd,8388608,STATIC,32,8,OMP,8,8388608,41393071,365068641
experimento,1,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,40523298,366583620
experimento,2,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,41229008,365531056
experimento,3,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,40644363,356193439
experimento,4,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,43132812,355056638
experimento,5,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,40847211,369164384
experimento,6,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,41216742,359414954
experimento,7,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,40820364,368012730
experimento,8,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,41251312,359787363
experimento,9,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,40582956,359820169
experimento,10,vectoradd,8388608,STATIC,64,8,OMP,8,8388608,41208987,355861477
experimento,1,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,40769398,365147602
experimento,2,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,40029683,359185989
experimento,3,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,41014232,366693095
experimento,4,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,39980704,358019431
experimento,5,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,40924041,357075009
experimento,6,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,41430690,372246350
experimento,7,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,41690546,356405504
experimento,8,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,40619272,359871134
experimento,9,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,39750585,359358389
experimento,10,vectoradd,8388608,STATIC,128,8,OMP,8,8388608,39986668,366821064
experimento,1,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,40834381,364221477
experimento,2,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,40539269,368961608
experimento,3,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,41305724,370949811
experimento,4,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,40942744,368753899
experimento,5,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,41212137,364079359
experimento,6,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,41376719,361442775
experimento,7,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,41192461,368386414
experimento,8,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,40533667,358189314
experimento,9,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,41907472,370401247
experimento,10,vectoradd,8388608,STATIC,256,8,OMP,8,8388608,40760523,368513130
experimento,1,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,40848909,40882680
experimento,2,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,39807783,41108647
experimento,3,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,39853412,41913512
experimento,4,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,41239015,39804708
experimento,5,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,42162509,40209047
experimento,6,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,41251143,39934259
experimento,7,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,41335152,39931531
experimento,8,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,40417853,53016394
experimento,9,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,41388614,40256276
experimento,10,vectoradd,8388608,DYNAMIC,16,8,OMP,8,8388608,41179225,39989899
experimento,1,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,40043014,38228015
experimento,2,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,40055146,34366572
experimento,3,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,40304009,35769018
experimento,4,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,41342944,34261297
experimento,5,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,52142792,34449290
experimento,6,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,41388103,34894321
experimento,7,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,40106068,33906869
experimento,8,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,40756909,33650540
experimento,9,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,40699866,34144967
experimento,10,vectoradd,8388608,DYNAMIC,32,8,OMP,8,8388608,41413399,37653339
experimento,1,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,40003078,46189517
experimento,2,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,40431494,31126240
experimento,3,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,41178765,31506846
experimento,4,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,41137687,31371346
experimento,5,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,41178675,31350019
experimento,6,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,40812904,35861885
experimento,7,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,40948138,31302459
experimento,8,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,40102720,31924803
experimento,9,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,41165304,31416664
experimento,10,vectoradd,8388608,DYNAMIC,64,8,OMP,8,8388608,40852212,32951077
experimento,1,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,41191307,36786144
experimento,2,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,39883351,35327910
experimento,3,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,41227254,30983797
experimento,4,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,41167487,31771583
experimento,5,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,41258881,42731805
experimento,6,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,42397485,30287550
experimento,7,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,40793093,30389712
experimento,8,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,41074364,30928771
experimento,9,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,40113915,30697796
experimento,10,vectoradd,8388608,DYNAMIC,128,8,OMP,8,8388608,40614133,32267027
experimento,1,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,78113614,49446492
experimento,2,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,40734393,30101510
experimento,3,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,42176240,30136866
experimento,4,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,41088791,30493659
experimento,5,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,41452659,30312990
experimento,6,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,41172119,31347241
experimento,7,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,40479507,29839783
experimento,8,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,41342616,31520315
experimento,9,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,41686420,30135366
experimento,10,vectoradd,8388608,DYNAMIC,256,8,OMP,8,8388608,41331524,30185655
experimento,1,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,40721783,31765644
experimento,2,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,40838932,29270890
experimento,3,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,41206369,29261782
experimento,4,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,39635571,30001702
experimento,5,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,41076206,29602381
experimento,6,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,39836588,29807811
experimento,7,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,42435915,31769726
experimento,8,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,41369364,29822679
experimento,9,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,40707097,30280717
experimento,10,vectoradd,8388608,GUIDED,16,8,OMP,8,8388608,40562150,29796255
experimento,1,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,39976746,30062114
experimento,2,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,40619439,29353835
experimento,3,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,39893117,31766421
experimento,4,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,41149223,30641634
experimento,5,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,41078552,32001321
experimento,6,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,41276396,30201905
experimento,7,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,40949968,30637618
experimento,8,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,39926482,29254989
experimento,9,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,40559817,29687948
experimento,10,vectoradd,8388608,GUIDED,32,8,OMP,8,8388608,39937987,29264076
experimento,1,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,40876769,29471563
experimento,2,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,40753560,35146171
experimento,3,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,41004211,30265594
experimento,4,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,42027823,29797581
experimento,5,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,39722050,30797267
experimento,6,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,39786712,29467525
experimento,7,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,40773797,30332954
experimento,8,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,40730410,29218019
experimento,9,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,40631065,29171562
experimento,10,vectoradd,8388608,GUIDED,64,8,OMP,8,8388608,42203793,29214233
experimento,1,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,41184986,29013832
experimento,2,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,40125595,34538321
experimento,3,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,41278185,30107506
experimento,4,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,39883679,33403000
experimento,5,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,40367458,30285618
experimento,6,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,40596581,29523528
experimento,7,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,39982209,35139203
experimento,8,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,40732251,29515012
experimento,9,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,39888518,29315644
experimento,10,vectoradd,8388608,GUIDED,128,8,OMP,8,8388608,41028888,30780865
experimento,1,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,52102189,30620890
experimento,2,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,41117765,29309437
experimento,3,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,40680633,29264554
experimento,4,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,40430940,31585379
experimento,5,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,41578599,29440088
experimento,6,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,40776035,30639861
experimento,7,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,40854944,29231568
experimento,8,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,41228010,30060635
experimento,9,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,41100484,29395336
experimento,10,vectoradd,8388608,GUIDED,256,8,OMP,8,8388608,41578100,29326341
